site,timestamp_day,sensor1_pm1_ugm3_avg,sensor2_pm1_ugm3_avg,sensor1_pm2.5_ugm3_avg,sensor2_pm2.5_ugm3_avg,sensor1_pm10_ugm3_avg,sensor2_pm10_ugm3_avg,pm1_ugm3_avg,pm2.5_ugm3_avg,pm10_ugm3_avg,bme_temp_c_avg,bme_humidity_percent_avg,ozone_ppb_avg,ozone_ppm_avg,k30_co2_ppm_avg,site_name,longitude,latitude,social_vuln_score,social_vuln_category,housing_grade,fav_infl,det_infl,inhab_jobs,inhab_blackpop,inhab_income,sales_demands,rental_demand,within_district,district_distance,poll_sour_percentile,poll_sour_rank,poll_sour_type,polltype_rank,npl_sites_percentile,npl_sites_rank,land_use_type,area_sqkm,area_sqmi,population_count,population_density,ozone_ppm_corrected,pm1_corrected_avg,pm25_corrected_avg,pm10_corrected_avg,correction_method,aqi_pm25_original,aqi_pm25_corrected,aqi_pm10_original,aqi_pm10_corrected,aqi_ozone_original,aqi_ozone_corrected
Ark,2025-07-16T04:00:00Z,5.5,5.5,7.25,10.5,7.25,11.25,5.5,8.875,9.25,0,0,213.666666666667,0.213666666666667,1346.25,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,0.957714937853108,2.33758660640301,10.8620463483992,general_calibration,49.3055555555556,12.9865922577945,8.56481481481482,10.0574503225919,301,0
Ark,2025-07-19T04:00:00Z,9.92857142857143,9.92857142857143,13.2857142857143,19.5,13.7142857142857,20.7142857142857,9.92857142857143,16.3928571428571,17.2142857142857,26.65875,77.78625,5323.66666666667,5.32366666666667,,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,1.78601617247456,1.90957634225362,16.2227006408915,general_calibration,63.8647474198805,10.6087574569645,15.9391534391534,15.0210191119366,301,0
Ark,2025-07-21T04:00:00Z,6.06976744186047,6.06976744186047,7.32558139534884,10.6046511627907,7.62790697674419,11.2790697674419,6.06976744186047,8.96511627906977,9.45348837209303,0,0,254.380952380952,0.254380952380952,932.883720930233,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,1.18723768549906,2.33793033833366,10.8716531280603,general_calibration,49.8062015503876,12.9885018796314,8.75322997416021,10.0663454889447,301,0
Ark,2025-09-23T04:00:00Z,5,5,10,11,10,12,5,10.5,11,0,0,,,1350,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,,0.928688836158192,2.29028264030132,10.9074005310734,general_calibration,52.6615969581749,12.7237924461184,10.1851851851852,10.0994449361791,,
Ark,2025-09-26T04:00:00Z,5.30425055928412,5.30459126539754,6.34116331096197,9.83314669652855,6.60402684563759,10.3617021276596,5.30442081701175,8.08617795187466,8.48181309457193,26.627706935123,54.6217673378076,133.051627384961,0.133051627384961,1113.32808988764,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,2.47279001714684,4.4876369602314,15.2032556275924,general_calibration,44.9232108437481,24.93131644573,7.85353064312216,14.077088544067,228.778327005277,0
Ark,2025-09-28T04:00:00Z,7.96663660955817,7.9702166064982,9.8881875563571,13.9828519855595,10.2299368800721,14.692238267148,7.96842580063147,11.9345963013081,12.4600811907984,25.2323693693694,56.4924864864865,68.5275423728812,0.0685275423728813,1185.78861788618,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,2.67319197132507,5.69772072792177,15.9397778929683,general_calibration,55.3889663522967,31.6540040440098,11.5371122137022,14.7590536046003,95.0918079096044,0
Ark,2025-11-14T05:00:00Z,11.4644012944984,11.4338709677419,15.6165048543689,15.5645161290323,16.2313915857606,16.1774193548388,11.4491114701131,15.5904684975768,16.2043618739903,13.4311433172303,44.0433172302738,49.9048387096775,0.0499048387096772,1141.96607431341,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,4.95865807439045,6.66588754488191,13.7456903937952,general_calibration,62.3392937216288,37.0327085826773,15.0040387722132,12.7274911053659,46.2081839904419,0
Ark,2025-11-16T05:00:00Z,6.6,6.6,8.8,8.8,9.2,9.2,6.6,8.8,9.2,0,0,392.25,0.39225,1230.2,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,1.21745385513545,2.33758660640301,10.8620463483992,general_calibration,48.8888888888889,12.9865922577945,8.51851851851852,10.0574503225919,301,0
Ark,2025-11-18T05:00:00Z,1,1,2,2,2,2,1,2,2,,,11.5,0.0115,1076,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,,,,,general_calibration,11.1111111111111,,1.85185185185185,,10.6481481481481,
Ark,2025-11-27T05:00:00Z,26.7777777777778,26.7777777777778,48,48,57.0555555555556,57.0555555555556,26.7777777777778,48,57.0555555555556,16.3716666666667,76.4788888888889,1024,1.024,1328.33333333333,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,2.83686562652104,4.32687238775804,27.8962064588873,general_calibration,131.407035175879,24.0381799319891,51.0381593714927,25.829820795266,301,0
Ark,2025-12-13T05:00:00Z,6.55311973018552,6.55555555555557,8.21922428330521,8.22053872053874,8.929173693086,8.93265993265993,6.55433866891321,8.21988205560234,8.93091828138163,6.92013445378151,42.5533949579832,34.3333333333333,0.0343333333333333,1018.91750841751,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,2.07795128583846,3.89133105444273,11.326986658434,general_calibration,45.666011420013,21.6185058580152,8.26936877905706,10.4879506096611,31.7901234567901,0
Ark,2025-04-03T04:00:00Z,9.37462235649546,9.37641723356008,12.0309667673716,15.4406651549508,12.6706948640484,17.0967498110355,9.3755194559879,13.7351718927087,14.8828862863619,23.2460679245283,69.339841509434,20.5339879154079,0.0205339879154079,641.971168437026,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,3.47286447663657e-05,1.223867430482,1.84109840488643,18.9763438044216,general_calibration,58.8121138644653,10.2283244715913,13.7804502651499,17.5706887077978,19.0129517735258,0.0321561525614497
Ark,2025-04-04T04:00:00Z,0.9,0.9,1.3,2.4,1.6,3.1,0.9,1.85,2.35,0,0,212.222222222222,0.212222222222222,638.1,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,0.799969099811677,2.2306223653484,6.2294025348595,general_calibration,10.2777777777778,12.3923464741578,2.17592592592593,5.76796531005509,301,0
Ark,2025-04-06T04:00:00Z,14.1666666666667,14.0909090909091,21.4166666666667,26,22.25,28.1818181818182,14.1304347826087,23.6086956521739,25.0869565217391,2.08416666666667,13.6816666666667,363.272727272727,0.363272727272727,677.5,Ark Church,-76.63861,39.26333,88.13,High,C,none,heavy traffic,mixture; laboring class,5,"$1,200",fair,good,yes,,99,41/1406,hazardous waste generators/incinerators,1/1406,70,523/1406,commercial,0.776997,0.3,800,1029.60500490993,0,2.68599009948698,4.69799186920048,13.3323797742061,general_calibration,77.5830715820797,26.0999548288916,23.2286634460548,12.3447960872279,301,0
BUGS,2025-10-16T04:00:00Z,0.511930585683296,0.512459371614303,0.691973969631236,1.09209100758396,1.04338394793926,1.53954496208017,0.512195121951218,0.892140921409214,1.29159891598916,16.1835930735931,37.5996536796537,20,0.02,2512.72984749455,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,5.91660695684375e-05,1.36276375981809,3.92049686246284,11.8021390358611,general_calibration,4.95633845227341,21.7805381247936,1.19592492221219,10.9279065146862,18.5185185185185,0.0547833977485533
BUGS,2025-10-17T04:00:00Z,0.0138169257340241,0.0138169257340241,0.0310880829015543,0.0621761658031086,0.219343696027634,0.305699481865285,0.0138169257340241,0.0466321243523315,0.26252158894646,11.7910880829016,47.8329188255613,20,0.02,2568.21143847487,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.88218412487726e-05,0.83220574577424,1.67284516390332,9.20260531929442,general_calibration,0.259067357512953,9.29358424390734,0.243075545320796,8.52093085119854,18.5185185185185,0.035946149304419
BUGS,2025-10-29T04:00:00Z,1.40581395348837,1.40581395348837,1.86046511627907,2.16046511627908,2.53604651162791,3.10348837209303,1.40581395348837,2.01046511627906,2.81976744186047,14.9792558139535,63.273,19.930151338766,0.019930151338766,2853.36331775701,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.2860051571378e-05,1.08011365744634,1.35112898401933,10.6181114491382,general_calibration,11.1692506459948,7.50627213344071,2.61089577950043,9.83158467512796,18.4538438321908,0.0304259736772018
BUGS,2025-11-16T05:00:00Z,0.899209486166008,0.899209486166008,1.03162055335968,1.36462450592885,1.3201581027668,1.800395256917,0.899209486166008,1.19812252964427,1.5602766798419,14.6663537549407,37.9329249011858,19.9406528189911,0.0199406528189911,2593.47111553785,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,5.64069955031388e-05,1.26473872080447,3.43555402592426,12.6460180500151,general_calibration,6.65623627580149,19.0864112551348,1.44470062948324,11.7092759722362,18.4635674249918,0.0522286995399433
BUGS,2025-11-18T05:00:00Z,4,4,12,8,14,20,4,10,17,9.06,59.14,,,2831,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,,1.65778135806327,2.56953610330041,9.18670044166146,general_calibration,51.7110266159696,14.2752005738912,15.7407407407407,8.5062041126495,,
BUGS,2025-11-27T05:00:00Z,1.37940026075619,1.37940026075619,1.60234680573664,2.19426336375489,1.84093872229466,2.38722294654499,1.37940026075619,1.89830508474577,2.11408083441981,7.69234680573664,50.3659061277705,19.9216710182768,0.0199216710182768,2753.38269986894,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,2.81693219797417e-05,1.41419711275887,2.30496190736372,8.06014086099325,general_calibration,10.5461393596987,12.8053439297984,1.95748225409242,7.46309338980856,18.4459916835896,0.0260827055367979
BUGS,2025-12-01T05:00:00Z,6.4,6.4,10,15.4,11,20.2,6.4,12.7,15.6,4.132,61.992,13.5,0.0135,3021.2,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000135377355619734,2.16353387873558,3.75956646712388,7.37981027204246,general_calibration,56.8441064638783,20.8864803729104,14.4444444444444,6.83315765929857,12.5,0.125349403351605
BUGS,2025-12-08T05:00:00Z,9.4375,9.4375,13.375,15.9375,14.3125,18,9.4375,14.65625,16.15625,1.899375,46.665,15.2142857142857,0.0152142857142857,2798.375,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000111002311926255,1.91939421845574,2.09868316606745,2.20542435237825,general_calibration,60.5632129277567,11.659350922597,14.9594907407407,2.04205958553542,14.0873015873016,0.102779918450237
BUGS,2025-12-09T05:00:00Z,1.01123595505618,1.01120448179272,1.40449438202247,3.07002801120449,2.46067415730337,3.77310924369747,1.01122019635344,2.23842917251052,3.11781206171108,0.200028011204482,49.003781512605,19.8112676056338,0.0198112676056338,2741.01133144476,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,1.38425540173191e-05,1.46830169679849,1.24170257062147,2.17243985245795,general_calibration,12.4357176250585,6.89834761456372,2.88686302010285,2.01151838190551,18.3437663015128,0.0128171796456658
BUGS,2025-12-11T05:00:00Z,0.545454545454545,0.545454545454545,1.18181818181818,1.81818181818182,1.72727272727273,4.63636363636364,0.545454545454545,1.5,3.18181818181818,3.11,50.3072727272727,13.8888888888889,0.0138888888888889,2751.45454545455,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000136556621523111,1.52271545809694,2.00413596933011,5.23388764634067,general_calibration,8.33333333333333,11.1340887185006,2.94612794612795,4.84619226513025,12.8600823045268,0.126441316225103
BUGS,2025-12-12T05:00:00Z,2.33333333333333,2.33333333333333,8.66666666666667,10.3333333333333,10.6666666666667,19,2.33333333333333,9.5,14.8333333333333,1.01,60.64,10,0.01,2895.66666666667,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000198431211863236,1.00170681610376,1.69369789998205,5.77116857404553,general_calibration,50.7604562737643,9.40943277767804,13.7345679012346,5.34367460559771,9.25925925925926,0.183732603577071
BUGS,2025-12-16T05:00:00Z,15.96,15.96,21.8,28.32,25.6,32.48,15.96,25.06,29.04,0.472,58.1828,27.4545454545455,0.0274545454545455,3033.75,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0,4.08484848022599,3.45135510665982,6.71118947988358,general_calibration,80.3422053231939,19.174195036999,26.8888888888889,6.21406433322554,25.4208754208754,0
BUGS,2025-12-18T05:00:00Z,,,,,,,,,,34.5,100,28895,28.895,,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0,,,,general_calibration,,,,,301,0
BUGS,2025-12-20T05:00:00Z,7.1,7.1,10.4333333333333,15,12.9,17.1666666666667,7.1,12.7166666666667,15.0333333333333,1.87366666666667,53.9596666666667,28.4444444444444,0.0284444444444444,2854.44827586207,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0,0.927916597776563,1.37567334857045,1.83263346126372,general_calibration,56.8757921419518,7.64262971428028,13.9197530864198,1.69688283450344,26.3374485596708,0
BUGS,2025-12-22T05:00:00Z,11.3333333333333,11.3333333333333,20.6666666666667,16.3333333333333,23,26.3333333333333,11.3333333333333,18.5,24.6666666666667,4.32333333333333,63.1866666666667,11.5,0.0115,2938,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000174205901099884,3.25365521137736,4.36864243686114,8.58414080673351,general_calibration,67.8707224334601,24.2702357603397,22.8395061728395,7.94827852475325,10.6481481481481,0.16130176027767
BUGS,2025-12-23T05:00:00Z,8.64705882352941,8.64705882352941,14.0588235294118,19.2941176470588,18.0588235294118,24.1764705882353,8.64705882352941,16.6764705882353,21.1176470588235,5.24176470588235,85.1423529411765,,,,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,,1.00142324173264,3.4215195533331,7.52363171311677,general_calibration,64.4039364795348,19.0084419629616,19.5533769063181,6.9663256602933,,
BUGS,2026-01-01T05:00:00Z,0,0,0,0,1,0,0,0,0.5,-1.4,51.46,10,0.01,2752,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,0.000201572629391277,0.673836071269055,0.929523608435608,1.19922209416196,general_calibration,0,5.16402004686449,0.462962962962963,1.11039082792774,9.25925925925926,0.186641323510441
BUGS,2025-03-21T04:00:00Z,1.67329357190192,1.67372600926537,2.03313452617626,2.73395102581073,2.48442677269716,3.31369953673066,1.67350993377484,2.3837748344371,2.89933774834439,12.3603044341496,31.0112971542025,19.8932360742706,0.0198932360742706,464.964666666667,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,5.85494755321609e-05,1.15039109433765,3.32423194812005,9.77580914788346,general_calibration,13.2431935246505,18.4679552673336,2.68457198920777,9.05167513692913,18.419663031732,0.0542124773445934
BUGS,2025-03-22T04:00:00Z,3.24612612612614,3.247113997114,4.0317117117117,4.7871572871573,4.79963963963963,5.69841269841271,3.2466197944835,4.40923021453036,5.24878312601404,12.6701801801802,41.7111711711712,20.0100900900901,0.0200100900900901,490.015233949945,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,4.66324995683541e-05,2.4393698931233,3.38366777810799,12.0845677145284,general_calibration,24.4957234140576,18.7981543228222,4.85998437593893,11.1894145504892,18.5278611945279,0.0431782403410686
BUGS,2025-03-23T04:00:00Z,2.4760187522539,2.47584715212689,3.15109989181392,4.0155010814708,3.77497295347998,4.6849315068493,2.47593293672257,3.58337840274022,4.23003425274927,8.78163243243244,42.5613801801802,20.0190990990991,0.0200190990990991,485.957608695652,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.63808308053999e-05,2.05627951412429,2.93509566101695,10.748852840082,general_calibration,19.9076577930012,16.3060870056497,3.91669838217525,9.95264151859445,18.5362028695362,0.0336859544494443
BUGS,2025-03-24T04:00:00Z,12.954889931433,12.9689754689756,17.479971129556,17.8621933621936,19.2659689642725,20.4794372294376,12.961933970774,17.671116723796,19.8728125563773,11.4782024495677,76.9984438040346,20,0.02,641.210507246378,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,9.88000103583136e-06,2.10265546855549,1.66990413027236,10.4628166905665,general_calibration,66.2948987144411,9.2772451681798,18.400752367016,9.68779323200597,18.5185185185185,0.00914814910725126
BUGS,2025-03-25T04:00:00Z,1.04434030281181,1.04434030281181,1.37310742609948,1.55515501081467,1.78442682047587,2.06596971881762,1.04434030281181,1.4641312184571,1.92519826964674,14.2167375630858,36.2654542177361,20,0.02,470.619753979739,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,5.5776443548516e-05,1.39376387088525,2.47882398742241,12.1551212353468,general_calibration,8.13406232476167,13.771244374569,1.78259099041365,11.2547418845804,18.5185185185185,0.0516448551375148
BUGS,2025-03-26T04:00:00Z,1.79097472924188,1.79199711607786,2.24657039711191,3.01045421773612,2.97797833935018,3.79343907714492,1.79148629148629,2.62878787878787,3.3860028860029,10.3705009009009,36.2391243243243,20,0.02,461.335025380711,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,4.66509404477018e-05,2.27169434278491,6.91166312600583,23.6537150163061,general_calibration,14.6043771043771,38.3981284778102,3.13518785741009,21.9015879780612,18.5185185185185,0.0431953152293535
BUGS,2025-03-27T04:00:00Z,2.10469314079423,2.10649819494585,2.75631768953069,3.79566787003609,3.64693140794223,4.76787003610107,2.10559566787004,3.27599277978342,4.20740072202164,8.91111832611832,38.9875288600289,19.9783471670877,0.0199783471670877,473.014887436456,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,4.09495546539387e-05,0.798044341673393,3.61891938041432,17.6044967159111,general_calibration,18.1999598876856,20.1051076689684,3.8957414092793,16.3004599221399,18.4984695991553,0.0379162543092025
BUGS,2025-03-28T04:00:00Z,10.1868012982328,10.1844099603031,13.020194734944,14.1281125947314,14.5297511720161,16.0321183688198,10.1856060606061,13.5739538239537,15.280663780664,13.047809009009,54.495145945946,20,0.02,514.465386009424,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.5370743868286e-05,4.66271419646433,5.72141364176859,11.8727646958015,general_calibration,58.5056156348929,31.7856313431589,14.1487627598741,10.9933006442606,18.5185185185185,0.0327506887669315
BUGS,2025-03-29T04:00:00Z,20.8969258589511,20.897435897436,27.6759493670884,29.7349223546406,30.6394213381556,33.5929938605999,20.8971810625226,28.7061799783161,32.1172750271051,20.4650649350649,48.6775324675325,20.01443001443,0.02001443001443,517.13891911498,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,5.8357175306897e-05,4.92731080037849,8.68118967762639,24.1983806509847,general_calibration,87.2741064226543,48.2288315423689,29.7382176176899,22.405908010171,18.5318796429908,0.0540344215804602
BUGS,2025-03-30T04:00:00Z,13.8734177215188,13.8784810126583,19.3168173598555,19.9283905967445,23.9511754068715,25.7558770343578,13.8759493670888,19.6226039783005,24.8535262206146,18.994126984127,63.5954401154401,20.0328282828283,0.0200328282828283,576.218274111675,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,4.00711638098932e-05,4.0519241748653,6.02439243498512,17.8620208454117,general_calibration,70.0049505290884,33.4688468610284,23.0125242783469,16.5389081901961,18.5489150766929,0.0371029294536048
BUGS,2025-03-31T04:00:00Z,5.3040808956302,5.30296456977583,6.43120260021668,6.42227042660882,7.98230408089567,8.51301518438177,5.30352303523034,6.426738934056,8.2475158084914,21.6668014440433,68.854166064982,20.026714801444,0.020026714801444,975.354136429606,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,4.14666425407992e-05,1.36000763891051,1.12609916659009,13.0751043368958,general_calibration,35.7041051892,6.25610648105608,7.63658871156611,12.1065780897183,18.5432544457815,0.0383950393896289
BUGS,2025-04-01T04:00:00Z,3.54614275414563,3.54529050884158,4.53244412400866,5.57488271382172,5.034967555876,6.20209310718152,3.54571686203787,5.05338142470696,5.61821460775477,12.5880864864865,50.8557945945946,20.0108108108108,0.0200108108108108,576.042406669083,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.75818552851627e-05,1.06537576548653,1.48137612975532,10.7671004465558,general_calibration,28.074341248372,8.22986738752955,5.20205056273589,9.96953745051468,18.5285285285285,0.0347980141529284
BUGS,2025-04-02T04:00:00Z,3.65498554913296,3.65691585409894,4.84248554913296,5.57927049476343,5.67232658959537,6.56879739978332,3.6559508759256,5.21094455481308,6.12064294744449,11.4246772448612,50.7808077893978,20,0.02,514.248098515031,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,3.51000386396913e-05,1.4891460813806,2.31788419362146,9.91272181456146,general_calibration,28.9496919711838,12.8771344090081,5.66726198837453,9.17844612459394,18.5185185185185,0.0325000357774919
BUGS,2025-04-03T04:00:00Z,8.52871072589388,8.5357400722021,11.3286384976525,12.2552346570396,12.8627663416397,14.4447653429602,8.53222603358005,11.7920202202563,13.6539086477702,19.0366558441559,75.7791883116883,20,0.02,690.731229597388,Baltimore Urban Gardening with Students (BUGS),-76.5967,39.2817,9.55,Low,IC,,,,,,,,yes,,99,14/1406,hazardous waste generators/incinerators,36/1406,87,172/1406,residential,1.553994,0.6,1000,643.503128068706,2.90418434147337e-05,1.11129522033285,3.25378833222034,12.2795370116917,general_calibration,55.1179091639853,18.0766018456686,12.6425080071947,11.3699416774923,18.5185185185185,0.0268905957543831
